Latitude,Longitude,Date,Scientific Name,HUC8,HUC10,HUC12,Taxonomic Serial Number,Native,Comments
33.424918,-86.77562358,2009,Moxostoma duquesnei,"03150202","0315020202","031502020204",,Unknown,Scientific name not found in NAS database
32.93231611,-86.36246869,2013,Percina palmaris,"03150107","0315010706","031501070603",168492,No
32.91383014,-87.53264771,2009,Erimyzon oblongus,"03160113","0316011304","031601130401",163924,No
32.91383014,-87.5326477,2013,Erimyzon oblongus,"03160113","0316011304","031601130401",163924,No
33.41281268,-86.75189942,2018,Micropterus dolomieu,"03150202","0315020202","031502020204",550562,No
33.41281268,-86.75189942,2018,Ambloplites rupestris,"03150202","0315020202","031502020204",168097,No
33.41281268,-86.75189942,2018,Campostoma anomalum,"03150202","0315020202","031502020204",163508,No
33.41281268,-86.75189942,2018,Micropterus punctulatus,"03150202","0315020202","031502020204",168161,No
33.41281268,-86.75189942,2018,Moxostoma duquesnei,"03150202","0315020202","031502020204",,Unknown,Scientific name not found in NAS database
33.41281268,-86.75189942,2018,Moxostoma poecilurum,"03150202","0315020202","031502020204",163932,No
33.41281268,-86.75189942,2018,Notropis stilbius,"03150202","0315020202","031502020204",163469,No
33.41281268,-86.75189942,2018,Hybopsis winchelli,"03150202","0315020202","031502020204",201918,No
33.41281268,-86.75189942,2018,Phenacobius catostomus,"03150202","0315020202","031502020204",163503,No
33.41281268,-86.75189942,2018,Etheostoma rupestre,"03150202","0315020202","031502020204",168429,No
32.12422057,-87.52831805,2009,Erimyzon oblongus,"03150203","0315020306","031502030606",163924,No
32.12422057,-87.52831805,2009,Etheostoma stigmaeum,"03150203","0315020306","031502030606",168437,No
32.12422056,-87.52831805,2013,Erimyzon oblongus,"03150203","0315020306","031502030606",163924,No
32.12422056,-87.52831805,2013,Etheostoma chlorosoma,"03150203","0315020306","031502030606",168365,No
31.86806513,-85.76601507,2009,Notropis buccatus,"03140202","0314020203","031402020301",163478,No
31.86806513,-85.76601507,2013,Notropis baileyi,"03140202","0314020203","031402020301",163427,No
34.50734375,-88.05036703,2009,Lampetra appendix,"06030006","0603000602","060300060206",,Unknown,Scientific name not found in NAS database
34.50734375,-88.05036703,2009,Cottus carolinae,"06030006","0603000602","060300060206",167239,No
34.50734375,-88.05036703,2009,Etheostoma nigripinne,"06030006","0603000602","060300060206",168458,No
34.50734375,-88.05036703,2009,Etheostoma stigmaeum,"06030006","0603000602","060300060206",168437,No
34.50734375,-88.05036703,2009,Percina macrocephala,"06030006","0603000602","060300060206",168486,No
34.50734375,-88.05036704,2013,Lampetra appendix,"06030006","0603000602","060300060206",,Unknown,Scientific name not found in NAS database
34.50734375,-88.05036704,2013,Cottus carolinae,"06030006","0603000602","060300060206",167239,No
34.50734375,-88.05036704,2013,Moxostoma duquesnei,"06030006","0603000602","060300060206",,Unknown,Scientific name not found in NAS database
34.50734375,-88.05036704,2013,Etheostoma stigmaeum,"06030006","0603000602","060300060206",168437,No
34.50734375,-88.05036704,2013,Percina sciera,"06030006","0603000602","060300060206",168475,No
34.50734375,-88.05036704,2019,Lampetra appendix,"06030006","0603000602","060300060206",,Unknown,Scientific name not found in NAS database
34.50734375,-88.05036704,2019,Cottus carolinae,"06030006","0603000602","060300060206",167239,No
34.50734375,-88.05036704,2019,Notropis hudsonius,"06030006","0603000602","060300060206",163404,No
34.50734375,-88.05036704,2019,Percina sciera,"06030006","0603000602","060300060206",168475,No
33.8511662,-87.80278113,2009,Erimyzon oblongus,"03160105","0316010501","031601050102",163924,No
33.8511662,-87.80278113,2009,Semotilus thoreauianus,"03160105","0316010501","031601050102",163379,No
33.8511662,-87.80278113,2009,Noturus funebris,"03160105","0316010501","031601050102",164014,No
32.98546202,-85.32497105,2009,Lepomis cyanellus,"03130002","0313000209","031300020901",168132,No
32.98546202,-85.32497105,2009,Erimyzon oblongus,"03130002","0313000209","031300020901",163924,No
32.98546202,-85.32497105,2009,Labidesthes sicculus,"03130002","0313000209","031300020901",166016,No
32.98546202,-85.32497105,2009,Lythrurus bellus,"03130002","0313000209","031300020901",163851,No
32.97036777,-87.1982608,2009,Micropterus punctulatus,"03150202","0315020205","031502020504",168161,No
32.97036777,-87.1982608,2009,Erimyzon oblongus,"03150202","0315020205","031502020504",163924,No
32.97036777,-87.1982608,2009,Semotilus thoreauianus,"03150202","0315020205","031502020504",163379,No
34.08123881,-88.02134437,2009,Noturus leptacanthus,"03160103","0316010303","031601030303",164019,No
34.08123881,-88.02134437,2009,Cyprinella callistia,"03160103","0316010303","031601030303",163772,No
34.08123881,-88.02134437,2009,Hybopsis winchelli,"03160103","0316010303","031601030303",201918,No
34.08123881,-88.02134437,2009,Semotilus thoreauianus,"03160103","0316010303","031601030303",163379,No
34.08123881,-88.02134437,2009,Etheostoma rupestre,"03160103","0316010303","031601030303",168429,No
34.08123881,-88.02134437,2009,Noturus funebris,"03160103","0316010303","031601030303",164014,No
31.93479562,-85.61060895,2009,Notropis buccatus,"03140202","0314020202","031402020205",163478,No
32.57499991,-86.98480282,2009,Micropterus punctulatus,"03150201","0315020111","031502011101",168161,No
32.57499991,-86.98480282,2009,Erimyzon oblongus,"03150201","0315020111","031502011101",163924,No
32.57499991,-86.98480282,2009,Moxostoma poecilurum,"03150201","0315020111","031502011101",163932,No
32.57499991,-86.98480282,2009,Lythrurus atrapiculus,"03150201","0315020111","031502011101",163849,No
32.57499991,-86.98480282,2009,Noturus funebris,"03150201","0315020111","031502011101",164014,No
32.96861216,-87.39696394,2009,Noturus leptacanthus,"03160113","0316011301","031601130103",164019,No
31.11972,-86.15249,2014,Noturus leptacanthus,"03140202","0314020207","031402020702",164019,No
31.11972,-86.15249,2014,Etheostoma swaini,"03140202","0314020207","031402020702",168439,No
31.11972,-86.15249,2014,Pteronotropis hypselopterus,"03140202","0314020207","031402020702",201941,No
31.11972,-86.15249,2014,Hybopsis winchelli,"03140202","0314020207","031402020702",201918,No
31.6553882,-86.71585127,2019,Ameiurus melas,"03140303","0314030302","031403030201",164039,No
31.6553882,-86.71585127,2019,Gambusia affinis,"03140303","0314030302","031403030201",165878,No
33.35583,-86.60633,2013,Lepomis auritus,"03150107","0315010702","031501070201",168131,No
33.11467,-87.11905,2013,Erimyzon oblongus,"03150202","0315020204","031502020406",163924,No
33.11467,-87.11905,2013,Etheostoma stigmaeum,"03150202","0315020204","031502020406",168437,No
33.11467,-87.11905,2013,Semotilus thoreauianus,"03150202","0315020204","031502020406",163379,No
33.11467,-87.11905,2013,Noturus funebris,"03150202","0315020204","031502020406",164014,No
32.25358,-87.00951,2013,Erimyzon oblongus,"03150203","0315020302","031502030208",163924,No
32.25358,-87.00951,2013,Noturus leptacanthus,"03150203","0315020302","031502030208",164019,No
34.917856,-86.13294466,2013,Lepomis auritus,"06030002","0603000201","060300020101",168131,No
34.917856,-86.13294466,2013,Cottus carolinae,"06030002","0603000201","060300020101",167239,No
34.917856,-86.13294466,2013,Etheostoma flabellare,"06030002","0603000201","060300020101",168394,No
34.917856,-86.13294466,2013,Lythrurus lirus,"06030002","0603000201","060300020101",163855,No
34.08128827,-88.02124812,2013,Erimyzon oblongus,"03160103","0316010303","031601030303",163924,No
34.08128827,-88.02124812,2013,Etheostoma stigmaeum,"03160103","0316010303","031601030303",168437,No
34.08128827,-88.02124812,2013,Etheostoma swaini,"03160103","0316010303","031601030303",168439,No
34.08128827,-88.02124812,2013,Notropis stilbius,"03160103","0316010303","031601030303",163469,No
34.08128827,-88.02124812,2013,Hybopsis winchelli,"03160103","0316010303","031601030303",201918,No
34.08128827,-88.02124812,2013,Semotilus thoreauianus,"03160103","0316010303","031601030303",163379,No
34.08128827,-88.02124812,2013,Etheostoma rupestre,"03160103","0316010303","031601030303",168429,No
34.08128827,-88.02124812,2013,Noturus funebris,"03160103","0316010303","031601030303",164014,No
31.05288349,-87.8369997,2013,Noturus leptacanthus,"03160204","0316020401","031602040104",164019,No
31.05288349,-87.8369997,2013,Lythrurus ardens,"03160204","0316020401","031602040104",163847,No
31.05288349,-87.8369997,2013,Pteronotropis hypselopterus,"03160204","0316020401","031602040104",201941,No
31.05288349,-87.8369997,2013,Noturus funebris,"03160204","0316020401","031602040104",164014,No
31.88017609,-86.78361624,2018,Macrhybopsis storeriana,"03150203","0315020302","031502030203",163870,No
31.88017609,-86.78361624,2018,Opsopoeodus emiliae,"03150203","0315020302","031502030203",163876,No
33.79484737,-87.85932001,2018,Etheostoma blennioides,"03160105","0316010501","031601050103",168375,No
33.79484737,-87.85932001,2018,Hemitremia flammea,"03160105","0316010501","031601050103",163563,No
33.79484737,-87.85932001,2018,Moxostoma poecilurum,"03160105","0316010501","031601050103",163932,No
33.79484737,-87.85932001,2018,Notropis longirostris,"03160105","0316010501","031601050103",163452,No
33.79484737,-87.85932001,2018,Notropis stilbius,"03160105","0316010501","031601050103",163469,No
33.79484737,-87.85932001,2018,Notropis chrosomus,"03160105","0316010501","031601050103",163437,No
32.21648644,-85.51675754,2018,Lepomis cyanellus,"03130003","0313000310","031300031002",168132,No
32.21648644,-85.51675754,2018,Gambusia affinis,"03130003","0313000310","031300031002",165878,No
32.21648644,-85.51675754,2018,Lepomis humilis,"03130003","0313000310","031300031002",168151,No
34.7555821,-85.68075739,2018,Lepomis auritus,"06030001","0603000104","060300010401",168131,No
33.72118069,-87.27143789,2019,Lepomis auritus,"03160109","0316010904","031601090405",168131,No
33.72118069,-87.27143789,2019,Lepomis humilis,"03160109","0316010904","031601090405",168151,No
32.28881948,-87.29103471,2019,Micropterus punctulatus,"03150203","0315020301","031502030109",168161,No
32.28881948,-87.29103471,2019,Moxostoma poecilurum,"03150203","0315020301","031502030109",163932,No
32.28881948,-87.29103471,2019,Notropis stilbius,"03150203","0315020301","031502030109",163469,No
32.28881948,-87.29103471,2019,Hybopsis winchelli,"03150203","0315020301","031502030109",201918,No
32.28881948,-87.29103471,2019,Etheostoma rupestre,"03150203","0315020301","031502030109",168429,No
34.2181,-87.3689,2018,Etheostoma stigmaeum,"03160110","0316011001","031601100103",168437,No
34.2181,-87.3689,2018,Noturus leptacanthus,"03160110","0316011001","031601100103",164019,No
34.2181,-87.3689,2018,Cyprinella callistia,"03160110","0316011001","031601100103",163772,No
34.2181,-87.3689,2018,Notropis stilbius,"03160110","0316011001","031601100103",163469,No
34.98609295,-93.60350937,2008,Etheostoma flabellare,"11110204","1111020403","111102040303",168394,No
34.98609295,-93.60350937,2008,Etheostoma stigmaeum,"11110204","1111020403","111102040303",168437,No
34.98609295,-93.60350937,2008,Etheostoma chlorosoma,"11110204","1111020403","111102040303",168365,No
34.98609295,-93.60350937,2008,Lythrurus umbratilis,"11110204","1111020403","111102040303",163861,No
34.98609295,-93.60350937,2008,Etheostoma spectabile,"11110204","1111020403","111102040303",168368,No
34.98609295,-93.60350937,2008,Etheostoma whipplei,"11110204","1111020403","111102040303",168448,No
36.21829613,-91.27018957,2009,Etheostoma flabellare,"11010010","1101001005","110100100505",168394,No
36.21829613,-91.27018957,2009,Etheostoma spectabile,"11010010","1101001005","110100100505",168368,No
36.24468981,-92.83583518,2009,Ambloplites ariommus,"11010003","1101000309","110100030908",168099,No
36.24468981,-92.83583518,2009,Etheostoma juliae,"11010003","1101000309","110100030908",168403,No
36.11038631,-90.4500669,2009,Erimyzon oblongus,"08020203","0802020307","080202030702",163924,No
36.11038631,-90.4500669,2009,Etheostoma stigmaeum,"08020203","0802020307","080202030702",168437,No
34.42724497,-92.38033902,2008,Erimyzon oblongus,"08040203","0804020304","080402030402",163924,No
34.50655745,-94.18862207,2008,Erimyzon oblongus,"08040101","0804010101","080401010105",163924,No
33.88132106,-93.49051167,2008,Erimyzon oblongus,"08040103","0804010305","080401030507",163924,No
33.88132106,-93.49051167,2008,Etheostoma gracile,"08040103","0804010305","080401030507",168366,No
35.67817479,-93.74408949,2009,Etheostoma flabellare,"11110201","1111020107","111102010702",168394,No
35.67817479,-93.74408949,2009,Etheostoma spectabile,"11110201","1111020107","111102010702",168368,No
35.67817479,-93.74408949,2009,Notropis greenei,"11110201","1111020107","111102010702",163443,No
35.67817479,-93.74408949,2009,Etheostoma punctulatum,"11110201","1111020107","111102010702",168425,No
35.67817479,-93.74408949,2009,Etheostoma whipplei,"11110201","1111020107","111102010702",168448,No
35.67817479,-93.74408948,2013,Etheostoma flabellare,"11110201","1111020107","111102010702",168394,No
35.67817479,-93.74408948,2013,Etheostoma stigmaeum,"11110201","1111020107","111102010702",168437,No
35.67817479,-93.74408948,2013,Etheostoma spectabile,"11110201","1111020107","111102010702",168368,No
35.67817479,-93.74408948,2013,Notropis greenei,"11110201","1111020107","111102010702",163443,No
35.67817479,-93.74408948,2018,Etheostoma flabellare,"11110201","1111020107","111102010702",168394,No
35.67817479,-93.74408948,2018,Etheostoma spectabile,"11110201","1111020107","111102010702",168368,No
35.67817479,-93.74408948,2018,Notropis greenei,"11110201","1111020107","111102010702",163443,No
34.06488091,-93.44225956,2009,Pimephales promelas,"08040103","0804010304","080401030406",163517,No
34.06488091,-93.44225956,2013,Erimyzon oblongus,"08040103","0804010304","080401030406",163924,No
34.06488091,-93.44225956,2013,Etheostoma spectabile,"08040103","0804010304","080401030406",168368,No
36.23849513,-91.90776752,2009,Lepomis gulosus,"11010012","1101001202","110100120202",168138,No
36.23849513,-91.90776752,2009,Etheostoma stigmaeum,"11010012","1101001202","110100120202",168437,No
36.23849513,-91.90776752,2009,Etheostoma euzonum,"11010012","1101001202","110100120202",168392,No
36.23849513,-91.90776753,2013,Ambloplites rupestris,"11010012","1101001202","110100120202",168097,No
36.23849513,-91.90776753,2013,Etheostoma flabellare,"11010012","1101001202","110100120202",168394,No
36.23849513,-91.90776753,2013,Fundulus notatus,"11010012","1101001202","110100120202",165663,No
36.23849513,-91.90776753,2013,Moxostoma duquesnei,"11010012","1101001202","110100120202",,Unknown,Scientific name not found in NAS database
36.23849513,-91.90776753,2013,Gambusia affinis,"11010012","1101001202","110100120202",165878,No
36.23849513,-91.90776753,2013,Erimyzon oblongus,"11010012","1101001202","110100120202",163924,No
36.23849513,-91.90776753,2013,Etheostoma spectabile,"11010012","1101001202","110100120202",168368,No
35.3466556,-91.32230048,2009,Gambusia affinis,"11010013","1101001305","110100130503",165878,No
35.34665559,-91.32230048,2013,Gambusia affinis,"11010013","1101001305","110100130503",165878,No
35.31565061,-92.39585489,2009,Etheostoma flabellare,"11110205","1111020501","111102050103",168394,No
35.31565061,-92.39585489,2009,Etheostoma spectabile,"11110205","1111020501","111102050103",168368,No
35.76862941,-93.1659807,2008,Etheostoma spectabile,"11110202","1111020206","111102020604",168368,No
35.76862941,-93.1659807,2008,Etheostoma whipplei,"11110202","1111020206","111102020604",168448,No
35.09489821,-93.4227353,2009,Erimyzon oblongus,"11110204","1111020404","111102040403",163924,No
35.09489821,-93.4227353,2009,Lythrurus umbratilis,"11110204","1111020404","111102040403",163861,No
35.09489821,-93.4227353,2009,Etheostoma whipplei,"11110204","1111020404","111102040403",168448,No
35.09489821,-93.4227353,2009,Etheostoma gracile,"11110204","1111020404","111102040403",168366,No
36.11488649,-91.96699076,2009,Cottus carolinae,"11010004","1101000401","110100040104",167239,No
36.11488649,-91.96699076,2009,Erimyzon oblongus,"11010004","1101000401","110100040104",163924,No
36.11488649,-91.96699076,2009,Lythrurus umbratilis,"11010004","1101000401","110100040104",163861,No
36.11488649,-91.96699076,2009,Etheostoma spectabile,"11010004","1101000401","110100040104",168368,No
36.11488649,-91.96699076,2009,Chrosomus erythrogaster,"11010004","1101000401","110100040104",913994,No
36.11488648,-91.96699076,2013,Cottus carolinae,"11010004","1101000401","110100040104",167239,No
36.11488648,-91.96699076,2013,Etheostoma spectabile,"11010004","1101000401","110100040104",168368,No
36.11488648,-91.96699076,2013,Chrosomus erythrogaster,"11010004","1101000401","110100040104",913994,No
36.11488648,-91.96699076,2018,Cottus carolinae,"11010004","1101000401","110100040104",167239,No
36.11488648,-91.96699076,2018,Etheostoma spectabile,"11010004","1101000401","110100040104",168368,No
36.11488648,-91.96699076,2018,Chrosomus erythrogaster,"11010004","1101000401","110100040104",913994,No
35.51270346,-91.61686914,2009,Gambusia affinis,"11010014","1101001409","110100140901",165878,No
35.51270346,-91.61686914,2009,Erimyzon oblongus,"11010014","1101001409","110100140901",163924,No
35.51270346,-91.61686914,2009,Etheostoma whipplei,"11010014","1101001409","110100140901",168448,No
35.51270345,-91.61686914,2013,Gambusia affinis,"11010014","1101001409","110100140901",165878,No
35.51270345,-91.61686914,2013,Erimyzon oblongus,"11010014","1101001409","110100140901",163924,No
35.51270345,-91.61686914,2013,Etheostoma spectabile,"11010014","1101001409","110100140901",168368,No
36.42861166,-93.14634877,2009,Cottus carolinae,"11010003","1101000304","110100030403",167239,No
35.68548535,-93.52616962,2009,Etheostoma flabellare,"11110201","1111020106","111102010604",168394,No
35.68548535,-93.52616962,2009,Etheostoma punctulatum,"11110201","1111020106","111102010604",168425,No
35.68548535,-93.52616962,2009,Etheostoma whipplei,"11110201","1111020106","111102010604",168448,No
33.87304613,-93.50813619,2009,Moxostoma poecilurum,"08040103","0804010305","080401030507",163932,No
33.87304613,-93.50813619,2009,Etheostoma gracile,"08040103","0804010305","080401030507",168366,No
33.2092422,-92.53051456,2009,Etheostoma chlorosoma,"08040201","0804020108","080402010802",168365,No
33.2092422,-92.53051456,2009,Lythrurus umbratilis,"08040201","0804020108","080402010802",163861,No
33.89925291,-92.63604743,2009,Erimyzon oblongus,"08040102","0804010207","080401020704",163924,No
33.89925291,-92.63604743,2009,Lythrurus umbratilis,"08040102","0804010207","080401020704",163861,No
35.71495398,-92.88273831,2009,Etheostoma flabellare,"11110202","1111020209","111102020902",168394,No
35.71495398,-92.88273831,2009,Etheostoma spectabile,"11110202","1111020209","111102020902",168368,No
35.71495398,-92.88273831,2009,Chrosomus erythrogaster,"11110202","1111020209","111102020902",913994,No
35.71495398,-92.88273831,2009,Etheostoma whipplei,"11110202","1111020209","111102020902",168448,No
35.27595613,-92.19925139,2009,Erimyzon oblongus,"11110205","1111020502","111102050203",163924,No
35.27595613,-92.19925139,2009,Etheostoma spectabile,"11110205","1111020502","111102050203",168368,No
35.27595613,-92.19925139,2009,Etheostoma gracile,"11110205","1111020502","111102050203",168366,No
34.70130029,-93.79739102,2009,Lepomis punctatus,"08040101","0804010102","080401010205",168155,No
34.675951,-92.66396251,2009,Erimyzon oblongus,"08040203","0804020301","080402030103",163924,No
34.675951,-92.66396251,2009,Etheostoma whipplei,"08040203","0804020301","080402030103",168448,No
35.06977126,-94.18830486,2009,Erimyzon oblongus,"11110204","1111020401","111102040103",163924,No
35.06977126,-94.18830486,2009,Etheostoma whipplei,"11110204","1111020401","111102040103",168448,No
35.88504238,-91.38636981,2009,Cottus carolinae,"11010009","1101000903","110100090301",167239,No
35.88504238,-91.38636981,2009,Erimyzon oblongus,"11010009","1101000903","110100090301",163924,No
35.88504238,-91.38636981,2009,Etheostoma spectabile,"11010009","1101000903","110100090301",168368,No
35.88504238,-91.38636981,2009,Luxilus zonatus,"11010009","1101000903","110100090301",163840,No
35.88504238,-91.38636981,2009,Chrosomus erythrogaster,"11010009","1101000903","110100090301",913994,No
36.38502921,-90.61339699,2009,Gambusia affinis,"11010007","1101000710","110100071002",165878,No
34.06658058,-93.42375357,2009,Erimyzon oblongus,"08040103","0804010304","080401030406",163924,No
34.06658058,-93.42375357,2009,Lythrurus umbratilis,"08040103","0804010304","080401030406",163861,No
34.92202722,-92.953152,2009,Etheostoma spectabile,"11110206","1111020605","111102060503",168368,No
34.92202722,-92.953152,2009,Etheostoma whipplei,"11110206","1111020605","111102060503",168448,No
36.39792656,-92.37061806,2009,Cottus carolinae,"11010006","1101000607","110100060703",167239,No
36.39792656,-92.37061806,2009,Moxostoma duquesnei,"11010006","1101000607","110100060703",,Unknown,Scientific name not found in NAS database
36.39792656,-92.37061806,2009,Gambusia affinis,"11010006","1101000607","110100060703",165878,No
36.39792656,-92.37061806,2009,Etheostoma spectabile,"11010006","1101000607","110100060703",168368,No
36.39792656,-92.37061806,2009,Etheostoma whipplei,"11010006","1101000607","110100060703",168448,No
36.42781717,-94.11203306,2009,Cottus carolinae,"11070208","1107020802","110702080202",167239,No
34.99955646,-94.10611378,2009,Erimyzon oblongus,"11110204","1111020401","111102040102",163924,No
34.99955646,-94.10611378,2009,Etheostoma whipplei,"11110204","1111020401","111102040102",168448,No
35.38950946,-94.09154904,2009,Erimyzon oblongus,"11110201","1111020105","111102010505",163924,No
35.38950946,-94.09154904,2009,Etheostoma whipplei,"11110201","1111020105","111102010505",168448,No
35.26102285,-93.09442003,2009,Erimyzon oblongus,"11110203","1111020303","111102030302",163924,No
35.26102285,-93.09442003,2009,Etheostoma whipplei,"11110203","1111020303","111102030302",168448,No
35.41004023,-94.30155165,2009,Etheostoma gracile,"11110201","1111020105","111102010501",168366,No
33.16635567,-92.52079593,2009,Erimyzon oblongus,"08040202","0804020205","080402020503",163924,No
33.16635567,-92.52079593,2009,Etheostoma gracile,"08040202","0804020205","080402020503",168366,No
35.83554686,-91.54700493,2009,Chrosomus erythrogaster,"11010004","1101000405","110100040504",913994,No
34.78806198,-91.87004886,2018,Etheostoma chlorosoma,"08020402","0802040202","080204020204",168365,No
34.78806198,-91.87004886,2018,Etheostoma gracile,"08020402","0802040202","080204020204",168366,No
33.99517,-93.38717,2013,Moxostoma poecilurum,"08040103","0804010304","080401030407",163932,No
33.99517,-93.38717,2013,Percina sciera,"08040103","0804010304","080401030407",168475,No
33.99517,-93.38717,2013,Etheostoma whipplei,"08040103","0804010304","080401030407",168448,No
35.56232577,-93.28855047,2018,Etheostoma flabellare,"11110202","1111020207","111102020704",168394,No
35.56232577,-93.28855047,2018,Cyprinella galactura,"11110202","1111020207","111102020704",163782,No
35.56232577,-93.28855047,2018,Etheostoma spectabile,"11110202","1111020207","111102020704",168368,No
35.56232577,-93.28855047,2018,Notropis greenei,"11110202","1111020207","111102020704",163443,No
35.56232577,-93.28855047,2018,Etheostoma punctulatum,"11110202","1111020207","111102020704",168425,No
35.56232577,-93.28855047,2018,Etheostoma whipplei,"11110202","1111020207","111102020704",168448,No
36.1023,-91.6197,2013,Cottus carolinae,"11010012","1101001202","110100120207",167239,No
36.1023,-91.6197,2013,Etheostoma flabellare,"11010012","1101001202","110100120207",168394,No
36.1023,-91.6197,2013,Moxostoma duquesnei,"11010012","1101001202","110100120207",,Unknown,Scientific name not found in NAS database
36.1023,-91.6197,2013,Gambusia affinis,"11010012","1101001202","110100120207",165878,No
36.1023,-91.6197,2013,Etheostoma spectabile,"11010012","1101001202","110100120207",168368,No
36.1023,-91.6197,2013,Luxilus pilsbryi,"11010012","1101001202","110100120207",163838,No
36.1023,-91.6197,2013,Etheostoma euzonum,"11010012","1101001202","110100120207",168392,No
36.10229524,-91.61969827,2018,Moxostoma duquesnei,"11010012","1101001202","110100120207",,Unknown,Scientific name not found in NAS database
36.10229524,-91.61969827,2018,Notropis percobromus,"11010012","1101001202","110100120207",689522,No
36.10229524,-91.61969827,2018,Luxilus zonatus,"11010012","1101001202","110100120207",163840,No
36.10229524,-91.61969827,2018,Etheostoma euzonum,"11010012","1101001202","110100120207",168392,No
33.19634,-93.39313,2013,Lepomis punctatus,"11140203","1114020301","111402030110",168155,No
33.19634,-93.39313,2013,Menidia beryllina,"11140203","1114020301","111402030110",165993,No
33.19634,-93.39313,2013,Etheostoma gracile,"11140203","1114020301","111402030110",168366,No
34.48397,-92.84216,2013,Erimyzon oblongus,"08040102","0804010201","080401020101",163924,No
36.08300385,-91.54011977,2018,Luxilus zonatus,"11010012","1101001203","110100120304",163840,No
36.08300385,-91.54011977,2018,Etheostoma euzonum,"11010012","1101001203","110100120304",168392,No
35.62876324,-90.9851249,2018,Etheostoma chlorosoma,"08020302","0802030206","080203020601",168365,No
35.86551219,-90.84473388,2018,Cyprinus carpio,"08020302","0802030203","080203020304",163344,No
35.86551219,-90.84473388,2018,Lythrurus umbratilis,"08020302","0802030203","080203020304",163861,No
34.28039517,-94.44835594,2018,Lythrurus umbratilis,"11140109","1114010901","111401090101",163861,No
34.28039517,-94.44835594,2018,Etheostoma whipplei,"11140109","1114010901","111401090101",168448,No
36.0964581,-92.11822359,2018,Cottus carolinae,"11010004","1101000402","110100040206",167239,No
36.0964581,-92.11822359,2018,Etheostoma spectabile,"11010004","1101000402","110100040206",168368,No
36.0964581,-92.11822359,2018,Etheostoma punctulatum,"11010004","1101000402","110100040206",168425,No
36.0964581,-92.11822359,2018,Chrosomus erythrogaster,"11010004","1101000402","110100040206",913994,No
36.0964581,-92.11822359,2018,Etheostoma whipplei,"11010004","1101000402","110100040206",168448,No
36.0964581,-92.11822359,2018,Notropis shumardi,"11010004","1101000402","110100040206",163417,No
32.87100703,-109.1981321,2009,Notemigonus crysoleucas,"15040002","1504000208","150400020811",163368,No
32.87100703,-109.1981321,2009,Ictalurus punctatus,"15040002","1504000208","150400020811",163998,No
32.87100703,-109.1981321,2009,Cyprinella lutrensis,"15040002","1504000208","150400020811",163792,No
34.35259107,-113.2188311,2009,Lepomis cyanellus,"15030203","1503020305","150302030505",168132,No
36.1178128,-112.0837041,2009,Oncorhynchus mykiss,"15010001","1501000106","150100010608",161989,No
